longitude,latitude,area,type
-1.435,52.869,300,graveyard
-1.435,52.869,103,graveyard
-1.031,53.692,7039,graveyard
-1.375,50.814,9900,graveyard
-1.283,52.992,5536,graveyard
-6.378,54.335,2750,graveyard
-4.108,52.858,3122,graveyard
-2.432,55.597,2615,graveyard
-1.354,52.982,4343,graveyard
-1.831,52.053,3018,graveyard
-0.863,51.230,10110,graveyard
-2.477,51.820,5157,graveyard
-0.305,51.986,1865,graveyard
-1.311,52.202,3373,graveyard
-0.828,51.413,14347,graveyard
-1.821,53.784,5438,graveyard
-0.429,51.747,8349,graveyard
0.847,51.192,2136,graveyard
-2.308,51.005,1110,graveyard
-2.888,53.216,4967,graveyard
-1.481,50.909,30622,graveyard
-1.479,50.910,3943,graveyard
-2.122,52.540,7077,graveyard
-1.316,52.990,4662,graveyard
-0.225,52.366,3716,graveyard
-1.149,52.289,3833,graveyard
-0.714,53.661,3138,graveyard
-1.733,52.121,7334,graveyard
-1.696,52.089,5594,graveyard
-1.537,54.008,4644,graveyard
-2.078,52.111,5257,graveyard
-1.755,51.452,196,graveyard
0.055,52.273,1895,graveyard
0.049,52.278,3359,graveyard
-0.678,51.932,13371,graveyard
-0.743,51.125,2890,graveyard
-2.056,52.106,2960,graveyard
-0.948,52.952,5354,graveyard
-1.358,52.966,4311,graveyard
-1.859,52.487,8893,graveyard
-1.371,52.917,4254,graveyard
-1.306,52.970,4736,graveyard
-1.272,51.453,2216,graveyard
-4.516,50.995,9945,graveyard
-3.094,54.286,1459,graveyard
-1.374,50.953,6833,graveyard
-1.952,54.050,3949,graveyard
-2.778,51.391,892,graveyard
-2.777,51.391,3090,graveyard
-2.200,51.461,1242,graveyard
-0.968,52.898,5211,graveyard
-0.961,52.892,2624,graveyard
1.157,51.805,7688,graveyard
0.121,51.807,4538,graveyard
0.153,51.812,7891,graveyard
-3.917,50.827,2029,graveyard
-0.175,51.520,3008,graveyard
-1.769,51.055,4257,graveyard
-0.750,51.293,2055,graveyard
0.491,52.287,2271,graveyard
0.490,52.287,448,graveyard
-0.143,51.004,26913,graveyard
-3.186,55.944,1797,graveyard
-3.619,50.628,1585,graveyard
-1.866,53.200,4250,graveyard
-2.119,52.806,6581,graveyard
-1.775,53.195,8064,graveyard
-2.201,52.782,2972,graveyard
0.029,51.908,9194,graveyard
-2.425,53.421,720,graveyard
-3.345,57.705,735,graveyard
-3.424,50.975,1874,graveyard
-1.852,52.965,3666,graveyard
1.574,52.501,6696,graveyard
-0.293,52.489,3174,graveyard
-5.080,56.808,1138,graveyard
-6.348,54.238,3976,graveyard
-1.814,52.064,4709,graveyard
-4.243,55.218,479,graveyard
-4.393,55.326,15671,graveyard
-0.303,52.461,3041,graveyard
-2.016,53.745,600,graveyard
-0.264,52.458,6210,graveyard
-0.800,52.943,11178,graveyard
-2.258,52.860,10291,graveyard
-0.966,53.217,3797,graveyard
-1.778,52.460,6335,graveyard
-1.360,50.824,2201,graveyard
-3.833,53.138,936,graveyard
-0.485,53.818,5480,graveyard
-0.461,53.789,1952,graveyard
-1.351,50.830,12172,graveyard
-2.644,51.210,2109,graveyard
0.867,52.473,2758,graveyard
0.877,52.447,1225,graveyard
-2.251,50.902,3393,graveyard
-0.272,52.441,1987,graveyard
-1.365,50.890,2761,graveyard
-1.359,50.914,11908,graveyard
-2.141,53.952,4143,graveyard
0.730,52.951,8951,graveyard
-1.503,55.186,13588,graveyard
-1.281,52.953,3680,graveyard
0.085,51.957,2604,graveyard
0.120,52.248,1209,graveyard
-4.271,52.923,2716,graveyard
-3.183,51.424,31028,graveyard
-4.181,52.918,3440,graveyard
-4.195,52.926,2038,graveyard
-1.648,53.919,3918,graveyard
-1.570,55.111,18571,graveyard
-0.718,51.935,4197,graveyard
-0.656,51.941,8540,graveyard
-4.193,53.218,5812,graveyard
-2.196,53.170,5953,graveyard
-1.882,55.043,7414,graveyard
0.771,51.081,10168,graveyard
0.960,51.118,3690,graveyard
0.888,51.065,3775,graveyard
-3.994,51.873,7721,graveyard
1.417,51.366,30055,graveyard
0.473,51.735,8357,graveyard
-1.334,51.028,4713,graveyard
0.597,51.988,1116,graveyard
-4.548,52.930,3893,graveyard
0.691,51.941,7149,graveyard
-1.584,51.660,9102,graveyard
0.479,51.304,9101,graveyard
0.458,51.353,2954,graveyard
-1.070,52.947,5809,graveyard
0.647,51.377,2929,graveyard
0.648,51.377,4174,graveyard
0.649,51.324,3282,graveyard
0.816,51.274,3930,graveyard
1.079,51.083,8335,graveyard
1.116,51.094,3817,graveyard
1.225,51.226,6112,graveyard
1.190,51.244,4753,graveyard
1.229,51.246,4209,graveyard
1.307,51.263,8664,graveyard
1.278,51.278,12154,graveyard
1.161,51.334,1990,graveyard
0.961,51.308,6233,graveyard
1.192,51.334,5021,graveyard
1.377,51.220,2869,graveyard
0.705,51.927,8280,graveyard
1.363,51.203,2727,graveyard
0.179,51.142,4166,graveyard
0.108,51.165,3384,graveyard
0.111,51.184,4856,graveyard
0.095,51.145,3126,graveyard
0.747,52.415,564,graveyard
0.410,51.320,5487,graveyard
0.237,51.167,4299,graveyard
0.577,51.023,1574,graveyard
0.615,51.250,11544,graveyard
0.512,51.224,7930,graveyard
0.942,50.985,7952,graveyard
0.012,52.318,4179,graveyard
-0.003,52.305,6150,graveyard
0.844,52.536,4376,graveyard
-0.753,51.181,7615,graveyard
0.907,50.952,8699,graveyard
0.623,51.445,6212,graveyard
-2.748,55.719,3499,graveyard
0.506,51.401,18718,graveyard
-2.070,52.848,2193,graveyard
-1.859,54.163,3426,graveyard
-2.326,51.230,11443,graveyard
-1.684,52.564,9362,graveyard
-3.216,51.496,48278,graveyard
-4.366,53.021,7358,graveyard
1.144,51.256,4148,graveyard
-0.460,54.006,7266,graveyard
-0.578,50.814,4801,graveyard
-1.380,52.328,2937,graveyard
0.826,52.396,2587,graveyard
-0.561,50.855,6787,graveyard
-2.085,52.798,8862,graveyard
1.040,51.355,17514,graveyard
1.004,51.343,4290,graveyard
-0.864,51.675,3628,graveyard
0.889,52.394,2277,graveyard
0.484,51.735,13639,graveyard
-1.441,52.123,4092,graveyard
-1.539,55.069,13965,graveyard
-2.506,51.486,5930,graveyard
1.193,51.973,3946,graveyard
0.993,51.958,12562,graveyard
1.073,51.966,4550,graveyard
-3.755,56.107,3527,graveyard
-2.118,52.725,14128,graveyard
-1.215,53.644,1816,graveyard
0.754,52.046,2847,graveyard
0.589,51.213,7034,graveyard
-0.687,52.153,2800,graveyard
0.726,52.040,6134,graveyard
0.938,51.184,13819,graveyard
-1.493,51.725,1657,graveyard
-0.539,54.434,5261,graveyard
0.757,50.939,1636,graveyard
-1.611,51.639,4413,graveyard
-1.888,53.984,3627,graveyard
-1.887,53.984,2092,graveyard
-2.127,52.502,18692,graveyard
-3.247,54.107,8447,graveyard
1.410,51.328,2363,graveyard
0.721,52.088,22199,graveyard
-0.863,50.867,7131,graveyard
0.497,51.462,9217,graveyard
1.142,51.826,7291,graveyard
0.692,52.276,2631,graveyard
-2.363,55.314,3821,graveyard
1.219,51.829,5076,graveyard
0.640,52.266,4307,graveyard
-0.087,52.401,4121,graveyard
0.469,51.727,4115,graveyard
0.658,52.298,4249,graveyard
0.619,51.168,8263,graveyard
0.582,51.215,5320,graveyard
-1.529,51.225,2562,graveyard
0.719,52.302,4955,graveyard
-4.056,52.435,4425,graveyard
0.831,52.298,4853,graveyard
-1.468,53.361,5435,graveyard
0.883,52.324,2600,graveyard
0.878,52.327,5813,graveyard
-1.553,51.200,3394,graveyard
-1.573,51.197,6375,graveyard
0.186,51.118,3207,graveyard
-2.139,52.772,1585,graveyard
0.323,51.141,4623,graveyard
0.494,51.175,10254,graveyard
-2.169,52.120,8292,graveyard
0.475,52.680,2775,graveyard
0.998,52.173,6250,graveyard
-1.292,53.898,7151,graveyard
0.798,52.228,7851,graveyard
0.831,52.229,3972,graveyard
-2.122,52.087,1495,graveyard
1.563,52.211,13402,graveyard
0.895,52.275,2021,graveyard
0.902,52.284,2026,graveyard
1.158,52.367,5007,graveyard
1.185,52.397,8027,graveyard
-1.606,54.027,11271,graveyard
0.827,52.268,8612,graveyard
-2.068,52.758,3294,graveyard
0.579,51.065,10413,graveyard
-0.941,52.174,3771,graveyard
-1.261,52.998,5090,graveyard
-2.191,52.076,2580,graveyard
-3.542,56.085,3924,graveyard
-2.131,52.064,1836,graveyard
-5.562,57.134,575,graveyard
-2.004,52.802,2419,graveyard
-1.563,50.755,11077,graveyard
0.248,53.336,7102,graveyard
-1.898,53.764,11301,graveyard
0.640,51.115,13906,graveyard
-1.985,52.787,5037,graveyard
0.277,51.198,7694,graveyard
-2.039,52.841,6252,graveyard
1.517,52.772,3723,graveyard
1.516,52.773,2366,graveyard
-0.006,51.124,3575,graveyard
0.074,51.268,11092,graveyard
1.077,51.798,5282,graveyard
-4.022,51.618,2499,graveyard
1.448,52.781,4376,graveyard
-2.215,52.059,13908,graveyard
-2.165,52.062,1816,graveyard
1.457,52.763,6315,graveyard
-3.066,55.002,3295,graveyard
-3.418,55.887,3473,graveyard
-0.701,52.150,7243,graveyard
0.553,51.158,9239,graveyard
-1.618,54.046,2994,graveyard
1.214,52.274,2024,graveyard
1.406,52.766,3447,graveyard
-1.454,51.476,4711,graveyard
-3.267,51.487,3916,graveyard
-0.772,52.292,3398,graveyard
-1.512,53.011,5161,graveyard
-1.702,52.321,7707,graveyard
-0.555,52.039,8426,graveyard
1.118,51.934,4747,graveyard
-0.492,51.703,3973,graveyard
-3.937,56.103,4847,graveyard
1.388,52.783,2966,graveyard
-2.655,55.992,10013,graveyard
-1.086,52.907,2182,graveyard
-1.316,51.023,7811,graveyard
-2.048,53.517,9935,graveyard
-1.625,53.932,5772,graveyard
-0.051,52.386,3332,graveyard
-1.294,54.594,13313,graveyard
-2.251,51.229,1519,graveyard
-0.726,51.799,7887,graveyard
-0.714,51.804,2917,graveyard
-1.312,51.060,2111,graveyard
-2.691,57.132,1097,graveyard
-2.106,52.412,5259,graveyard
-0.315,52.377,2635,graveyard
-1.230,52.904,5117,graveyard
-1.281,52.549,4267,graveyard
-1.281,52.534,4628,graveyard
-0.262,52.370,7356,graveyard
-1.374,50.904,3894,graveyard
-1.528,51.191,5427,graveyard
-3.983,51.617,7070,graveyard
0.748,52.379,3711,graveyard
-1.210,50.956,11626,graveyard
0.879,52.435,3073,graveyard
0.677,52.387,4836,graveyard
0.847,52.326,7148,graveyard
0.804,52.354,4799,graveyard
-1.190,51.873,2945,graveyard
-0.927,51.847,10018,graveyard
-1.346,51.227,7603,graveyard
0.807,52.336,3902,graveyard
0.389,50.998,8028,graveyard
-1.335,50.976,1819,graveyard
-1.297,50.965,2052,graveyard
0.441,51.010,5225,graveyard
-1.560,55.161,12255,graveyard
-0.520,52.150,6854,graveyard
-1.566,51.766,4174,graveyard
-1.567,51.766,1225,graveyard
-3.603,50.556,6585,graveyard
-1.422,51.010,14501,graveyard
-1.297,54.625,8540,graveyard
-1.482,51.588,5003,graveyard
0.784,52.421,2473,graveyard
0.680,51.732,1575,graveyard
1.086,51.126,8322,graveyard
-1.646,51.900,1155,graveyard
1.459,52.831,6103,graveyard
1.503,52.832,4325,graveyard
1.449,52.846,4533,graveyard
1.449,52.857,6926,graveyard
1.506,52.804,6508,graveyard
-1.870,52.193,3115,graveyard
-3.594,50.545,5357,graveyard
-1.034,53.959,2493,graveyard
-0.906,51.702,6723,graveyard
-0.989,51.776,4390,graveyard
1.468,52.850,6372,graveyard
-2.900,51.703,9994,graveyard
-0.927,51.766,5386,graveyard
1.334,52.869,4060,graveyard
0.839,52.414,1980,graveyard
0.677,51.732,880,graveyard
0.892,52.629,5177,graveyard
0.926,52.442,4926,graveyard
-1.996,52.844,5616,graveyard
0.260,51.021,12352,graveyard
-1.036,51.756,3733,graveyard
1.387,52.822,5556,graveyard
-0.458,52.448,3076,graveyard
0.218,51.046,5065,graveyard
0.217,51.045,5868,graveyard
-1.045,53.947,3739,graveyard
0.019,53.037,14542,graveyard
-0.091,52.378,1812,graveyard
-1.079,51.084,9326,graveyard
-2.292,54.145,4823,graveyard
0.112,51.102,6845,graveyard
-4.373,56.043,2854,graveyard
-1.318,50.858,8436,graveyard
-5.847,56.914,1808,graveyard
-0.819,53.931,10038,graveyard
0.104,51.996,1061,graveyard
-4.148,50.540,38568,graveyard
1.339,52.814,6200,graveyard
-0.489,51.965,1732,graveyard
-1.454,50.952,4430,graveyard
-1.128,50.986,2943,graveyard
-1.808,54.286,5433,graveyard
-4.865,50.368,9119,graveyard
-1.352,54.512,7448,graveyard
0.802,52.583,7626,graveyard
-4.924,51.694,46158,graveyard
-1.250,50.922,8462,graveyard
-1.485,51.872,4506,graveyard
-1.333,50.876,16284,graveyard
0.140,51.141,1860,graveyard
-0.183,51.458,1905,graveyard
-1.069,54.478,3159,graveyard
-0.972,52.010,5860,graveyard
-1.984,52.534,22494,graveyard
-2.037,57.519,3516,graveyard
-1.106,54.449,2906,graveyard
-0.644,53.552,6960,graveyard
-4.410,51.001,2799,graveyard
-1.436,54.585,4181,graveyard
0.811,51.553,12060,graveyard
0.530,52.373,3213,graveyard
-5.079,56.811,13743,graveyard
-0.994,53.485,8199,graveyard
0.503,51.389,456,graveyard
0.146,51.186,4781,graveyard
0.149,51.186,3536,graveyard
-1.545,53.394,866,graveyard
0.663,51.731,48551,graveyard
0.928,51.146,2276,graveyard
-1.911,55.548,2732,graveyard
-3.649,51.587,18267,graveyard
0.983,52.579,8208,graveyard
1.363,52.728,6864,graveyard
1.350,52.730,6059,graveyard
0.615,52.472,5480,graveyard
0.326,52.285,1486,graveyard
-3.579,51.612,20159,graveyard
-1.143,54.490,3644,graveyard
-2.404,51.465,3361,graveyard
-0.467,52.297,3215,graveyard
-2.230,53.012,4893,graveyard
-3.550,51.438,3325,graveyard
-1.555,53.394,3492,graveyard
-0.665,54.450,6862,graveyard
-0.030,51.512,10687,graveyard
1.544,52.779,6468,graveyard
-1.481,52.981,6521,graveyard
1.336,52.902,5884,graveyard
1.353,52.881,8518,graveyard
-1.540,53.326,5767,graveyard
-1.016,54.566,3196,graveyard
-1.432,53.407,6269,graveyard
-0.823,54.459,1075,graveyard
-0.824,54.459,1380,graveyard
0.597,52.327,3354,graveyard
0.604,52.323,2730,graveyard
0.055,51.032,3936,graveyard
1.341,51.972,4030,graveyard
1.254,51.934,11730,graveyard
-1.197,52.908,4349,graveyard
1.287,52.630,3580,graveyard
1.297,52.633,1102,graveyard
0.681,52.316,1693,graveyard
0.667,52.303,5681,graveyard
-0.001,51.029,4712,graveyard
0.335,51.443,5894,graveyard
-2.221,52.917,5489,graveyard
-0.770,54.490,2565,graveyard
-0.767,54.489,2147,graveyard
1.236,52.066,4198,graveyard
-0.331,52.365,1563,graveyard
-1.087,52.892,6020,graveyard
1.340,52.693,2931,graveyard
-1.469,53.383,6376,graveyard
0.829,51.142,6330,graveyard
1.484,52.679,3485,graveyard
0.865,51.117,4498,graveyard
1.497,52.665,7392,graveyard
-0.709,52.564,4818,graveyard
-1.392,52.166,4239,graveyard
0.604,51.769,10038,graveyard
0.605,51.769,3757,graveyard
0.464,51.261,7263,graveyard
-2.638,51.442,39,graveyard
0.036,50.993,10076,graveyard
0.685,51.568,13271,graveyard
-1.377,52.959,4059,graveyard
-0.641,52.010,2711,graveyard
-1.449,52.954,7072,graveyard
-1.383,52.977,3721,graveyard
0.954,51.160,3088,graveyard
-1.676,54.800,7452,graveyard
1.502,52.730,1992,graveyard
-2.701,54.846,2467,graveyard
-3.376,51.542,5005,graveyard
-0.826,54.537,2421,graveyard
-1.321,51.052,2833,graveyard
-0.649,52.009,6818,graveyard
-0.366,52.562,1596,graveyard
-1.061,52.823,3769,graveyard
-1.068,52.848,3638,graveyard
0.847,52.831,6510,graveyard
1.396,52.863,3800,graveyard
1.394,52.847,2950,graveyard
-2.590,51.165,5229,graveyard
-1.667,54.850,10389,graveyard
-0.019,50.956,6426,graveyard
0.018,50.838,2461,graveyard
-1.874,52.305,3186,graveyard
1.432,52.880,6525,graveyard
-2.521,51.462,3803,graveyard
-0.325,50.890,7185,graveyard
1.189,52.002,3289,graveyard
1.210,51.991,6446,graveyard
1.109,51.992,5391,graveyard
-1.411,52.964,3879,graveyard
-1.640,55.178,19716,graveyard
1.256,51.977,2341,graveyard
1.256,51.978,6336,graveyard
0.854,51.077,4167,graveyard
-1.464,52.970,4788,graveyard
0.672,52.456,2149,graveyard
0.715,51.103,4307,graveyard
0.716,51.103,2005,graveyard
0.756,52.446,3447,graveyard
-0.644,53.800,2124,graveyard
-5.156,56.678,14903,graveyard
-2.348,51.021,2250,graveyard
0.730,51.195,3982,graveyard
0.010,52.103,3572,graveyard
0.509,52.828,2214,graveyard
-2.939,52.084,2461,graveyard
-2.809,51.970,3276,graveyard
0.441,51.325,2546,graveyard
0.754,51.129,6371,graveyard
0.621,51.167,1015,graveyard
0.719,51.237,6115,graveyard
0.685,51.245,9512,graveyard
-1.351,52.868,6099,graveyard
1.137,52.086,5866,graveyard
1.202,52.070,13319,graveyard
1.103,52.074,10982,graveyard
-1.428,50.986,4883,graveyard
-0.976,54.443,3055,graveyard
-1.452,50.917,6658,graveyard
1.679,52.328,11883,graveyard
0.068,51.196,17739,graveyard
0.747,52.828,2362,graveyard
-1.306,52.847,4948,graveyard
-1.400,52.806,11949,graveyard
-0.008,51.259,5817,graveyard
0.820,52.851,6651,graveyard
0.899,52.855,4888,graveyard
0.920,52.847,3439,graveyard
-0.621,51.990,9509,graveyard
0.686,51.149,6011,graveyard
-0.111,53.830,3846,graveyard
0.614,51.016,1614,graveyard
0.687,51.069,5055,graveyard
0.285,51.289,8413,graveyard
-1.350,51.830,3969,graveyard
-0.721,51.959,3208,graveyard
-1.792,52.507,4608,graveyard
-3.997,52.438,4490,graveyard
-1.238,51.823,4441,graveyard
-1.212,51.815,1493,graveyard
1.313,52.039,3081,graveyard
1.279,52.045,3929,graveyard
1.502,52.342,4872,graveyard
0.591,51.139,5944,graveyard
1.055,51.270,5500,graveyard
0.747,52.415,261,graveyard
1.706,52.377,6227,graveyard
0.517,51.240,2537,graveyard
-1.397,52.893,4631,graveyard
-0.688,54.507,10358,graveyard
1.315,51.985,7635,graveyard
-0.302,52.035,1591,graveyard
-2.610,57.342,3061,graveyard
-1.989,52.986,2746,graveyard
-2.138,52.146,3530,graveyard
-0.393,52.575,2039,graveyard
-1.237,51.753,6731,graveyard
1.158,52.060,5029,graveyard
-1.275,51.752,5270,graveyard
-0.679,54.465,4289,graveyard
-0.609,52.016,4445,graveyard
-1.773,53.279,5212,graveyard
-0.769,54.448,6033,graveyard
-2.141,51.752,5980,graveyard
1.664,52.717,4818,graveyard
-2.192,52.714,3680,graveyard
-2.290,51.774,4815,graveyard
-0.222,53.136,2437,graveyard
-1.334,52.882,4118,graveyard
1.182,52.224,5564,graveyard
-1.130,54.399,4747,graveyard
-0.828,52.113,12735,graveyard
-1.796,53.041,3771,graveyard
-1.306,51.679,2092,graveyard
-0.928,54.447,9857,graveyard
1.378,52.194,6248,graveyard
1.617,52.778,2020,graveyard
-1.159,52.935,4193,graveyard
1.602,52.784,4479,graveyard
-1.418,52.896,4476,graveyard
-0.854,52.147,3558,graveyard
-1.433,52.928,4124,graveyard
0.304,51.795,2876,graveyard
-0.734,52.205,8672,graveyard
1.578,52.762,9530,graveyard
0.787,52.316,3842,graveyard
-1.314,53.038,8142,graveyard
0.631,51.980,9642,graveyard
-3.256,55.909,3601,graveyard
-3.256,55.908,2202,graveyard
1.526,52.346,3534,graveyard
0.944,52.396,6004,graveyard
-1.157,53.994,2202,graveyard
-2.520,52.088,1271,graveyard
-1.657,53.808,7686,graveyard
-2.112,52.190,1737,graveyard
-1.245,51.689,1933,graveyard
1.170,52.192,3825,graveyard
1.132,52.177,3588,graveyard
-1.445,54.656,7874,graveyard
-3.322,51.596,1885,graveyard
1.119,52.115,8947,graveyard
-2.085,52.188,3333,graveyard
-6.046,55.684,1448,graveyard
-3.430,57.400,1461,graveyard
-2.331,57.544,11028,graveyard
-1.031,53.031,6308,graveyard
-3.128,57.439,9443,graveyard
-2.048,52.189,2149,graveyard
-1.385,52.860,2534,graveyard
-0.961,51.848,1594,graveyard
1.427,52.739,2542,graveyard
-0.878,52.027,3974,graveyard
-1.984,52.376,7216,graveyard
-1.658,53.035,4592,graveyard
1.463,52.724,1549,graveyard
1.471,52.724,5096,graveyard
1.470,52.744,5965,graveyard
-0.931,51.965,2460,graveyard
-1.336,53.027,2322,graveyard
-1.275,51.026,1929,graveyard
-2.032,52.193,2418,graveyard
-2.056,52.200,2696,graveyard
-2.079,52.227,3268,graveyard
0.900,52.233,8810,graveyard
-3.759,51.776,13468,graveyard
-1.978,52.213,8589,graveyard
-4.102,53.011,4212,graveyard
1.178,52.036,779,graveyard
0.618,51.730,3942,graveyard
-1.980,52.178,3464,graveyard
-1.583,51.995,5720,graveyard
-2.146,51.343,3456,graveyard
-0.545,53.216,2478,graveyard
-0.642,52.264,1537,graveyard
-1.431,51.851,3388,graveyard
-2.010,52.179,3033,graveyard
-1.352,53.014,1821,graveyard
-1.487,52.062,2859,graveyard
-0.752,51.652,7245,graveyard
-2.186,51.706,12444,graveyard
0.652,52.512,6415,graveyard
-1.430,51.850,1976,graveyard
0.952,52.044,4845,graveyard
-4.083,53.104,7410,graveyard
-4.082,53.104,3640,graveyard
1.014,52.163,1640,graveyard
-4.084,51.697,3024,graveyard
-4.084,51.696,1113,graveyard
-0.962,54.263,7756,graveyard
-1.627,52.694,13023,graveyard
-3.518,50.788,2718,graveyard
-3.302,52.824,6962,graveyard
-2.285,53.004,10315,graveyard
0.846,52.177,4429,graveyard
-0.346,52.342,5256,graveyard
-2.988,54.665,1218,graveyard
1.155,52.058,3189,graveyard
0.789,52.205,3456,graveyard
0.834,52.221,4820,graveyard
0.792,52.185,2700,graveyard
1.106,52.363,4663,graveyard
1.079,52.381,6712,graveyard
1.110,52.377,5321,graveyard
-2.870,55.950,8349,graveyard
-1.704,53.983,4303,graveyard
0.991,52.336,8535,graveyard
-0.774,50.807,3775,graveyard
-1.091,50.690,1821,graveyard
-0.975,51.934,7093,graveyard
-1.248,53.256,2835,graveyard
0.132,51.100,5927,graveyard
0.868,52.277,3249,graveyard
-1.265,51.092,1088,graveyard
-1.241,51.087,1596,graveyard
-1.238,51.092,2806,graveyard
