formOfNode,longitude,latitude
junction,-3.241727090256533,52.89527515027637
junction,-3.2765829164824325,52.895709620399565
junction,-3.2448506876973435,52.8978451124283
source,-3.182707192642409,52.89545501387626
source,-3.181952991107657,52.87551232139187
junction,-3.1819297864756293,52.87529283992169
junction,-3.178092612682413,52.871039931152154
junction,-3.1754391723583115,52.86523854399869
source,-3.172556331592506,52.875684065917575
source,-3.164794089190436,52.84694998152017
junction,-3.164337768019511,52.84563429198873
junction,-3.163057537246541,52.847444733398035
source,-3.160840553801903,52.898519116492004
source,-3.1566110944336003,52.898854980663764
junction,-3.1558852749522193,52.89777005455371
junction,-3.154165009453724,52.85402861463675
junction,-3.1541892242338707,52.897189267433575
junction,-3.15376346210119,52.89866638587154
source,-3.259254087860074,52.80786955978078
junction,-3.2436627822630033,52.808290047605354
junction,-3.2579558782753697,52.808143682597475
source,-3.2461610429895944,52.80843797155446
junction,-3.248145548960582,52.808575246368015
junction,-3.26142710166091,52.80873712024872
source,-3.2749840746457797,52.809368683929414
junction,-3.2735537602978235,52.80948662169181
junction,-3.268519104507179,52.80995508661465
junction,-3.2812812715119675,52.8098229009039
source,-3.268584338494055,52.80998918063974
junction,-3.266994798059927,52.81010217872656
source,-3.2357736953525134,52.81425041859715
source,-3.213303031512784,52.819821919571766
junction,-3.184120548816788,52.82484677989652
source,-3.1904438638356174,52.8249788664466
junction,-3.2815469852671515,52.82692332342036
junction,-3.2440898229136503,52.82754954709392
junction,-3.1821059758830272,52.82824070093526
source,-3.205087537460985,52.82847127808127
junction,-3.2043281616489714,52.83088991399191
junction,-3.193982404751283,52.83184409262108
source,-3.1945773360155547,52.83185482693192
source,-3.2064476413773604,52.83197711786789
source,-3.224578962373016,52.834641862447
source,-3.2814454167986615,52.83693085852533
junction,-3.189024778070616,52.84236435325391
junction,-3.3555209990454675,52.81318062112058
source,-3.3530859091907153,52.8179586144083
junction,-3.346001795342727,52.81119150500977
source,-3.345393677748221,52.80956435807096
junction,-3.3453673117264184,52.842971943854906
junction,-3.341416970515077,52.811800455270614
source,-3.340301946994288,52.818685723014305
junction,-3.338022474261239,52.84041315186454
source,-3.335952437381761,52.81190526143125
junction,-3.3354109467069404,52.81181534275027
source,-3.3313202339926606,52.821524587225774
junction,-3.328460335975505,52.78653916593432
source,-3.324439764778663,52.80426274606835
junction,-3.3202599986973174,52.811194758509885
source,-3.318046713269508,52.81965062688061
junction,-3.3179377664261778,52.81819346624439
junction,-3.304200511433892,52.81181944613463
junction,-3.3029701072738047,52.782672057416924
junction,-3.30287332351785,52.78132837856905
source,-3.3030604705579867,52.840871196729736
junction,-3.3000174842622063,52.77725689159526
junction,-3.3000891514043773,52.84087582283691
source,-3.297642672975992,52.78557465881857
junction,-3.292098045857242,52.81289203791545
source,-3.2876629181314767,52.806900367814045
junction,-3.286671556092269,52.831770856239395
source,-3.285893011567624,52.8300024148577
junction,-3.283586538637566,52.80966699908461
source,-3.280838200032682,52.777527672913585
junction,-3.206416594154547,52.77615664980502
junction,-3.1805931255872517,52.77763410118276
junction,-3.1905535146319703,52.77966320115468
junction,-3.2170368438033727,52.77992780765427
junction,-3.1921853280483874,52.781087012426575
source,-3.19989521135868,52.782839101530456
source,-3.19338407209178,52.78371595567786
source,-3.2663501199022082,52.78427009414051
source,-3.229916431644092,52.78807892877366
source,-3.265300219656495,52.789038936263495
source,-3.20025611244344,52.79563803915311
source,-3.222625325574661,52.79968769517627
source,-3.1957388699387215,52.80399895083435
junction,-3.1956216106178377,52.80443974297347
junction,-3.2014078169448297,52.805470249867525
junction,-3.222900906351399,52.80547532326573
source,-3.226056551035337,52.805507123911404
junction,-3.2255997312969202,52.80554196025855
source,-3.2634126967634582,52.806402855131395
junction,-3.2358053898812353,52.80794611097935
junction,-3.1798067089760256,52.77751570624476
source,-3.17896973956179,52.7855250443278
junction,-3.178685513936448,52.834998923472185
junction,-3.1693723015352937,52.803665179202525
junction,-3.1683435750613596,52.8401443476435
source,-3.16475868435748,52.802923670725434
junction,-3.162552496994482,52.802435758141776
junction,-3.1614186793542594,52.80356233704546
source,-3.161712636713886,52.83976344783144
source,-3.14900272562653,52.78575742513735
junction,-3.1270496972057424,52.778962697375825
junction,-3.123717120049781,52.77846435752283
junction,-3.1472642039917367,52.76714250406659
junction,-3.1189001651460635,52.76838341455466
junction,-3.118337549055093,52.768708224655505
junction,-3.125023907341528,52.76877633235427
source,-3.1260811804438258,52.76879407777928
source,-3.119134970427551,52.769262756092864
junction,-3.1214349504535863,52.76998980639807
junction,-3.1168320455511584,52.77034006642651
junction,-3.123295934393507,52.77041081665537
source,-3.116744015254926,52.770693931460556
source,-3.1229681150965902,52.77078161094138
source,-3.1264987730596756,52.77113838466017
source,-3.1083514991092804,52.772046083558465
junction,-3.107973398264441,52.77208845284672
source,-3.1084233248638595,52.77217181119811
outlet,-3.1076756785714403,52.77442673508189
junction,-3.1473388764669803,52.77408547450844
source,-3.106547114435789,52.774917063140386
junction,-3.1927532598979558,52.73217072940767
source,-3.132426364595088,52.733012929126645
junction,-3.1915608306714263,52.73407315537654
junction,-3.128711815941518,52.736071518321296
junction,-3.119967987320656,52.73787917090462
junction,-3.128282790665547,52.737977172701825
source,-3.1062995961866666,52.7384830641593
source,-3.131707897603045,52.740992239448104
junction,-3.190070849982408,52.74207355869041
source,-3.1804134688333003,52.742227989830155
junction,-3.182113623484176,52.74424370591735
source,-3.157686740471429,52.746789128001936
junction,-3.1701965466846262,52.749978536242565
source,-3.1294296558936576,52.7508818544262
source,-3.142082721711312,52.75077531952159
junction,-3.1739596573291124,52.7543498792485
source,-3.1822871648000826,52.75711474485107
junction,-3.17548521486887,52.75845921763946
source,-3.1117881734557744,52.76060681245529
source,-3.1438008626022707,52.76444596227024
source,-3.1251685412212202,52.76465404207312
junction,-3.1062963607208753,52.76909786392828
junction,-3.1044612707406944,52.73922560610173
junction,-3.0934485589644503,52.766710518947065
source,-3.092273803647929,52.75683921646618
source,-3.0916876796897634,52.739344262937635
source,-3.09205586109552,52.76395336499612
junction,-3.091543780972112,52.76363201332626
source,-3.0911086433774413,52.75080346567773
junction,-3.089661039203015,52.751476730881905
junction,-3.0844335206549784,52.732604326440004
junction,-3.0838024691286847,52.750911281299445
source,-3.0837538051159084,52.75216196143287
junction,-3.0768538329906363,52.73340726589618
junction,-3.075495232316239,52.7428484738109
junction,-3.0700062962944847,52.73355943134112
source,-3.0676485097610384,52.73587942546044
junction,-3.063323912608861,52.73534490771505
source,-3.0634288929073485,52.742041946848765
junction,-3.061404929921426,52.73732128788696
junction,-3.0496730405127135,52.74203677284203
junction,-3.0424447658239435,52.73531474119502
source,-3.0419835882045083,52.733179812752034
source,-3.040303648896165,52.73141751840344
source,-3.0396233772603467,52.754263713010594
junction,-3.0395862671807503,52.755275046177964
junction,-3.034964437280667,52.73766201490243
junction,-3.0327296880286143,52.76729388382046
source,-3.0285571286090995,52.73964161982049
junction,-3.028261705278324,52.754913227598024
source,-3.027261603372801,52.7376551949305
junction,-3.0260733412702723,52.735034575280366
junction,-3.0241806735632837,52.73695357246806
source,-3.0244754214267524,52.75800553696582
junction,-3.0234383729751495,52.737966496560574
junction,-3.0217413130190405,52.75254302701412
junction,-3.0137952565728026,52.73743290106454
source,-3.010317588144358,52.74249272271535
junction,-2.999740203611278,52.73771694042841
junction,-3.3497836123909543,52.75006279058462
source,-3.34863737851975,52.75783060235236
source,-3.3470228900642156,52.76667030622725
source,-3.3442594050401833,52.72070700721891
junction,-3.3428522248598833,52.763029740043905
source,-3.342443007908866,52.773179248283554
junction,-3.3403712151671123,52.758602810233754
source,-3.338222690371916,52.76532314192454
source,-3.334382894777819,52.74161225684603
source,-3.3292745735303395,52.72996501076198
junction,-3.3289207711696394,52.72998902532377
junction,-3.329367781467211,52.75441129074569
junction,-3.3258281333711497,52.73231112109019
source,-3.3198768939983077,52.736443972544706
source,-3.319641678519074,52.77358239128398
source,-3.3051629010213945,52.773006668433425
source,-3.303400525262781,52.730476237165725
source,-3.3033394160033627,52.74319091768064
junction,-3.295252143312792,52.72826881609008
source,-3.295073001404972,52.72246931157476
junction,-3.295054393963911,52.773320559962464
source,-3.2942313208696783,52.75694843972837
junction,-3.2855628477179857,52.73727652865894
junction,-3.286063134248999,52.77096274309212
source,-3.2723596601556406,52.7510922417793
junction,-3.2702729231486396,52.76618898019738
junction,-3.2702552297488734,52.76616669442706
source,-3.2569767156401532,52.72940038057274
junction,-3.2533375794636354,52.759688526452024
source,-3.2460876857630336,52.766506686084014
source,-3.243052771132632,52.73469341248769
junction,-3.2375954211365845,52.76140113694908
junction,-3.233404681406245,52.716930774143584
source,-3.231612001176348,52.72989314353751
source,-3.230613937021722,52.73113632360089
junction,-3.230322108283637,52.73066008876591
source,-3.2295071727656035,52.77395908053541
junction,-3.21786191264382,52.72639023293896
junction,-3.218607793804247,52.77160685052957
junction,-3.2133835441924994,52.72549308991548
source,-3.2132368093186883,52.72529069577111
junction,-3.213527140704889,52.75964750317678
source,-3.2125044296174146,52.75878709603241
source,-3.21027570177501,52.73298718884858
junction,-3.206803193570584,52.727304158995366
source,-3.199388723077012,52.7298976187119
junction,-3.107372599819769,52.71584209441156
source,-3.1074189749421484,52.7253159006952
junction,-3.10700696492403,52.71406008671768
junction,-3.107269911648276,52.725452143461055
source,-3.1064092082082606,52.710878336132026
junction,-3.1047244838884716,52.72255691766291
outlet,-3.1023587057033883,52.6968934737495
source,-3.1021847885896046,52.697097277833244
junction,-3.101886470736775,52.693831082924895
source,-3.1011440966167028,52.699791024659426
source,-3.101608424429882,52.73030816413467
outlet,-3.0999974993431914,52.702192038415475
source,-3.099693076193027,52.704658318192834
source,-3.098621649910149,52.72171112217614
junction,-3.096650371302968,52.69849991237258
outlet,-3.0964354410268218,52.7087575727262
source,-3.096345357150122,52.70896652549948
junction,-3.0939529228653524,52.72948058780118
junction,-3.0938580686232213,52.72948928431312
source,-3.0906292160267053,52.72864250503189
junction,-3.0896825982012666,52.69454238652727
source,-3.0891245199804973,52.71241541399879
junction,-3.1979866591278387,52.7295160502782
source,-3.1973157050422194,52.71327077645523
junction,-3.193619132149096,52.687673398397166
source,-3.1929088780846833,52.72019803714631
source,-3.176767478417341,52.72931205467645
junction,-3.172809833109708,52.69374605583345
source,-3.1717943575115233,52.687829984490456
source,-3.168751900168418,52.68836464489473
junction,-3.1684769196368037,52.688283658308336
junction,-3.1518193914496297,52.69097052254602
junction,-3.150578394037269,52.7005939915244
source,-3.1460646763008695,52.72672746837262
junction,-3.133547235545658,52.705555117205506
source,-3.1305004175042,52.70972486424033
source,-3.1261750566499855,52.6893527972649
outlet,-3.1249996323974334,52.71560842321685
junction,-3.1234691558304903,52.71016911792956
source,-3.1229837093570376,52.71640733532255
source,-3.1141853935908546,52.72284425035434
junction,-3.1118205461333113,52.71232823311641
source,-3.1091541931924653,52.71472442716823
outlet,-3.108860660328701,52.72428475338266
junction,-3.108167645276708,52.71329839305335
source,-3.1068785940242933,52.69248109313631
junction,-3.0883362221154034,52.69963935346241
source,-3.0863321168059175,52.69149036309848
junction,-3.087047120883404,52.727454560266516
source,-3.085372314204953,52.682161442858835
junction,-3.0862326694276936,52.727150341659225
junction,-3.0852542487284813,52.69297604655779
source,-3.085779146992451,52.7145290039898
junction,-3.0836844648821655,52.726228452199294
source,-3.0801460895267154,52.68351140647282
junction,-3.0768077519974533,52.68959111058943
source,-3.076245250104581,52.72441164512993
source,-3.075043257647743,52.70743123853715
junction,-3.0744742493847297,52.70847735329316
junction,-3.070738567561033,52.691058257801444
